url,id,title,sold,rating,reviews,initial_price,final_price,currency,stock,favorite,image,video,seller_name,shop_url,breadcrumb,Product Specifications,Product Description,seller_rating,seller_products,seller_chats_responded_percentage,seller_chat_time_reply,seller_joined_date,seller_followers,variations,domain,brand,category_id,flash_sale,flash_sale_time,product_variation,gmv_cal,category_url,vouchers,is_available,seller_id,product_ratings
https://shopee.co.id/Kapal-Api-Special-Mix-24g-(1-renceng)-i.104672973.10730254839,10730254839,Kapal Api Special Mix 24g (1 renceng),153,4.96,23.0,,12999,IDR,66.0,10.0,"[""https://down-id.img.susercontent.com/file/8712ac753cd8137cbab5f380f89552b2"",""https://down-id.img.susercontent.com/file/8712ac753cd8137cbab5f380f89552b2_tn"",""https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/5222d4ab0d91a1eca7959754168d7593.png"",""https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/83e10a1f95cb083579c089448ef8dd3b.png""]",[],bearnice_pie,https://shopee.co.id/istari7,"[""Shopee"",""Food & Beverages"",""Beverages"",""Coffee""]","[{""name"":""Merek""},{""name"":""Formula Minuman"",""value"":""3-in-1 & Kopi Instan""},{""name"":""Masa Penyimpanan"",""value"":""3 Bulan""},{""name"":""Tanggal Kedaluwarsa"",""value"":""21-10-2025""},{""name"":""Stok"",""value"":""66""},{""name"":""Dikirim Dari"",""value"":""KOTA TANGERANG""}]",Kopi Kapal Api Special Mix 24gram 1 renceng (10 sachet),4.92,139.0,94,hitungan menit,5 tahun lalu,179,[],,,,,,,,,,,,
https://shopee.co.id/Gunting-Uk-kecil-Gunting-kecil-Montana-Gunting-M2000-kecil-i.92654195.11872737508,11872737508,Gunting Uk kecil - Gunting kecil Montana - Gunting M2000 kecil,76,4.93,27.0,,"IDR 3,790.00",IDR,109.0,4.0,"[""https://down-id.img.susercontent.com/file/4378c2ea1528ee1a3005b16dde422393"",""https://down-id.img.susercontent.com/file/4378c2ea1528ee1a3005b16dde422393_tn"",""https://down-id.img.susercontent.com/file/555e4baed7aa0df6b1914cf6dc30224a_tn"",""https://down-id.img.susercontent.com/file/b445bd024dd7b90634f9788bd0331536_tn"",""https://down-id.img.susercontent.com/file/cdde7a3a5f8811444e5dc3cbf12cc2f0_tn"",""https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/5222d4ab0d91a1eca7959754168d7593.png"",""https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/83e10a1f95cb083579c089448ef8dd3b.png""]",[],Surakarta Adventure,https://shopee.co.id/surakarta_adv,"[""Shopee"",""Stationery & Books"",""School & Office Equipment"",""Scissors""]","[{""name"":""Merek""},{""name"":""Stok"",""value"":""109""},{""name"":""Dikirim Dari"",""value"":""KOTA SURAKARTA (SOLO)""}]","gunting ukuran kecil

>Ukuran Produk : Panjang cm x Lebar cm
>Stainless Steel Material
>Keras dan kokoh, kuat, tangguh, tajam, anti karat
>Cocok untuk sekolah, kantor dan rumah
> warna yang dikirim random, sesuai dengan stok yang ada (bisa montana/m2000)

harga di ats utk 1 pcs yak",4.75,428.0,70,hitungan jam,5 tahun lalu,2600,"[{""name"":""Warna"",""variations"":[""Kecil"",""Sedang""]}]",,,,,,,,,,,,
https://shopee.co.id/sepatu-booties-cuddleme-sepatu-bayi-sepatu-baby-newborn-i.62358181.11924406660,11924406660,sepatu booties cuddleme sepatu bayi sepatu baby newborn,44,5.0,17.0,,30000,IDR,0.0,1.0,"[""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkofo8230hedfe_tn"",""https://down-id.img.susercontent.com/file/8a780ca45150565ba891be1891bc51fe_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkofo8230hedfe_tn"",""https://down-id.img.susercontent.com/file/sg-11134201-22120-rv3blbxptkkvef_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fmy1jk972_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fns0b3faa_tn"",""https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/5222d4ab0d91a1eca7959754168d7593.png"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fmy75u145"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fmy8keh7f"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fmy9yyx29"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fmybdjdee"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fmycs3tf7"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fmye6o9d2"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fmyfl8p75"",""https://down-id.img.susercontent.com/file/dc03d1a9c5550c300030347e0f269691"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fns1q9bc9"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fns34tr61"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fns4je770"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fns5xyna1"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fns7cj3d1"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fns8r3j38"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fnsa5nzfd"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fnsbk8fc5"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fnscysv80"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fnseddbf8"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkkm6fns1pnv53"",""https://down-id.img.susercontent.com/file/sg-11134201-22120-cn0yz46mukkvfc"",""https://down-id.img.susercontent.com/file/id-11134201-7r98o-lkkmuxm1dnwp84"",""https://down-id.img.susercontent.com/file/id-11134201-7r98o-lkkmv8mj9flr34"",""https://down-id.img.susercontent.com/file/id-11134201-7r98o-lkkmvkl5r9s990"",""https://down-id.img.susercontent.com/file/id-11134201-7r98o-lkkmwfbos0211a"",""https://down-id.img.susercontent.com/file/id-11134201-7r98o-lkkmx0zd30vf55"",""https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/83e10a1f95cb083579c089448ef8dd3b.png""]","[""https://cvf.shopee.co.id/file/eccba5890571995cad98a98bacc245de""]",Aretha babyshop,https://shopee.co.id/cuddlemecilacap,"[""Shopee"",""Baby & Kids Fashion"",""Baby Mittens & Footwear""]",[],"Lindungi kaki bayi anda dg baby booties menggemaskan dari CuddleMe Baby Fitted Booties
Material yg lembut dan menghadirkan sisi berkaret elastic dg pengencang velcro di pergelangan kaki untuk memudahkan mengepas ukuran.
Lebih pas dibanding kaos kaki biasa dan tanpa tekanan pada pergelangan kaki. Tak ada lagi BEKAS KAOS KAKI !!
Memberi kehangatan dan ekstra nyaman. Kotak packaging eksklusif juga merupakan nilai tambah.
Sesuai untuk 0-6 bulan.
Material : micropolar Fleece
Panjang +-11cm
Harga : Rp.30.000
#cuddleme #booties #kaoskaki #kaoskakibayi #kaoskakibayilucu #sepatu #sepatubayi #bootiesbayi #bootiescuddleme #boot #bootiesbaby
.",4.97,34.0,99,hitungan jam,6 tahun lalu,1100,"[{""name"":""Warna"",""variations"":[]},{""name"":""Ukuran"",""variations"":[]}]",,,,,,,,,,,,
https://shopee.vn/B%C3%8CNH-GI%E1%BB%AE-NHI%E1%BB%86T-SUNHOUSE-INOX-304-i.2976768.21058965506,21058965506,BÌNH GIỮ NHIỆT SUNHOUSE INOX 304,0,,,,"₫110,000",VND,0.0,0.0,"[""https://down-vn.img.susercontent.com/file/sg-11134201-22100-5jckyvnc9ajv88"",""https://down-vn.img.susercontent.com/file/vn-50009109-7fe1505ee5a1a45757a252072f81c4f8"",""https://down-vn.img.susercontent.com/file/sg-11134201-22100-5jckyvnc9ajv88_tn"",""https://down-vn.img.susercontent.com/file/vn-50009109-7fe1505ee5a1a45757a252072f81c4f8"",""https://down-vn.img.susercontent.com/file/sg-11134201-22100-hd4tapnc9ajv17_tn"",""https://down-vn.img.susercontent.com/file/sg-11134201-22100-1kmpcsnc9ajv70_tn"",""https://down-vn.img.susercontent.com/file/sg-11134201-22100-uy8omsnc9ajv59_tn"",""https://down-vn.img.susercontent.com/file/sg-11134201-22100-mg5vwnnc9ajvfa_tn"",""https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/d9e992985b18d96aab90969636ebfd0e.png"",""https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/83e10a1f95cb083579c089448ef8dd3b.png""]",[],Hangkhuyenmai_binhtan,https://shopee.vn/phuongthanh1106,"[""Shopee"",""Home & Living"",""Drinkware"",""Jugs, Pitchers & Accessories""]","[{""name"":""Danh Mục"",""value"":""Shopee Home & Living Drinkware Jugs, Pitchers & Accessories""},{""name"":""Thương hiệu""},{""name"":""Chất liệu"",""value"":""Kim loại""},{""name"":""Loại bình"",""value"":""Bình giữ nhiệt""},{""name"":""Dung tích"",""value"":""500ml""},{""name"":""Kho hàng"",""value"":""9""},{""name"":""Gửi từ"",""value"":""TP. Hồ Chí Minh""}]","Hàng quà tặng từ sữa cao cấp nên quà cũng cao cấp mà giá nó rẻ hời luôn nhé cả nhà...bình hãng bán trên 200k chứ ít mô nè...bình ruột inox 304, thân ngoài cũng inox thì bao xài luôn. Mùa này cứ hay cảm mạo, đau rát họng, cứ mang theo bình nước ấm uống hàng ngày thì còn gì bằng cả nhà ơi...
✅BÌNH GIỮ NHIỆT SUNHOUSE INOX 304✅
❤ Zá chỉ #110k/ 1 bình xịn sò sang choảnh ❤️
                            Dung tích 450ml
                         CAM KẾT XÀI LÀ MÊ
👉🏻 Bình có kiểu dáng năng động, phù hợp với các hoạt động thể thao
👉🏻 Chất liệu inox cao cấp 304, an toàn tuyệt đối với sức khỏe
👉🏻 Nắp có giăng silicone giúp nắp bình đóng chặt, ngăn đồ uống trào ra ngoài
👉🏻 Cấu tạo 2 lớp inox, cách nhiệt tốt, giữ nhiệt lâu
👉🏻 Dùng được cho cả đồ uống nóng và lạnh, thời gian giữ nhiệt lên tới 6h (nóng: nhiệt độ >55°C, lạnh: nhiệt độ <11°C)",4.92,0.0,0,,,0,[],,,,,,,,,,,,
https://shopee.co.id/Topi-Anti-Uv-Hat-Sun-Pantai-Visor-Golf-Tennis-Srixon-Z-Star-Original-Cleveland-Golf-Navy-i.64910569.22342874110,22342874110,Topi Anti Uv Hat Sun Pantai Visor Golf Tennis Srixon Z Star Original Cleveland Golf Navy,0,,,218700.0,212139,IDR,2.0,0.0,"[""https://down-id.img.susercontent.com/file/id-11134207-7qul3-lgyvg1dg3lgu9c"",""https://down-id.img.susercontent.com/file/id-11134207-7qul3-lgyvg1dg3lgu9c_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7qul9-lgyvg1dq1sd682_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7qul7-lgyvg1dg26zee0_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7qukz-lgyvg1dg26we8c_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7qul7-lgyvg1e01d9u3f_tn"",""https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/5222d4ab0d91a1eca7959754168d7593.png"",""https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/83e10a1f95cb083579c089448ef8dd3b.png""]",[],The Shop Shop Original,https://shopee.co.id/theshopshoporiginal,"[""Shopee"",""Sports & Outdoor"",""Golf"",""Other Golf""]","[{""name"":""Merek""},{""name"":""Stok"",""value"":""2""},{""name"":""Dikirim Dari"",""value"":""KOTA BEKASI""}]","* Catatan Penting Mohon Dibaca Sebelum Melakukan Pemesanan Barang: Mohon Untuk Selalu Menanyakan Ketersediaan Produk, Apakah Produk Masih Ready/Tersedia. Sebelum Melakukan Pemesanan Produk/Barang. Karena Ketersediaan Stock Barang Terbatas Ya. Terima Kasih

Topi Anti Uv Hat Sun Pantai Visor Golf Tennis Srixon Z Star Original Cleveland Golf Navy 

Detail:
- 100% Original Srixon & Lengkap dengan tag gantung nya ya
- 100% Kondisi product barang nya baru ya
- Colour: Navy 
- Product Code: GAH-20042I
- 3D embroidered Srixon logo on front
- Cleveland Golf logo stitched on both sides
- Srixon logo stitched on velcro back closure
- Adjustable velcro back closure
- Material: 100% Cotton
- Our traditional tour-inspired headwear provides players with both style and functionality to improve your performance on or off the course.

√ Harga Retail: Rp. 259.000
√ Harga Di The Shop Shop Original: Rp. 218.700

Note:
1. Barang Ready/Bukan Barang Jastip (Bukan Barang Jasa Titip)/Bukan Barang PO (Bukan Barang Pre Order). Poko Nya Barang Nya Siap Langsung Kirim Ya
2. Barang Original dijamin
3. Barang Dijamin Sesuai dengan detail yang di berikan, tidak ada tipu tipuan
4. Barang Real Picture/Gambar Sesuai Dengan Kondisi Asli Nya
5. Dijamin Harga Paling Termurah, Kalo Tidak Percaya Boleh Silahkan Cek Toko Lain Terlebih Dahulu, Yang Barang Nya Sama-Sama Ready, Pakai Foto Asli & Original Barang Nya.

#srixon#srixonoriginal#topi#topivisor#topiantiuv#hatsun#topigolf#topitennis#payunggolf#pakaiangolf#topisrixon#topisrixonoriginal#tassrixon#topisrixongolf",4.91,,98,hitungan jam,5 tahun lalu,382,[],,,,,,,,,,,,
https://shopee.vn/K%C3%ADnh-C%C6%B0%E1%BB%9Dng-L%E1%BB%B1c-Kingkong-3D-Trong-Su%E1%BB%91t-Cho-iPhone-X-XS-XSMax-11-11Pro-11PRM-12-12Pro-12PRM-13-13Pro-13PRM-14Series-i.71222448.17865663036,17865663036,"Kính Cường Lực Kingkong 3D Trong Suốt Cho iPhone X/XS/XSMax, 11/11Pro/11PRM, 12/12Pro/12PRM, 13/13Pro/13PRM, 14Series",257,4.9,52.0,,48000,VND,0.0,0.0,"[""https://down-vn.img.susercontent.com/file/1768f88f3429ffed0d15d63c5344f32c_tn"",""https://down-vn.img.susercontent.com/file/941566d11a31642e06553106a6973569_tn"",""https://down-vn.img.susercontent.com/file/vn-50009109-65069e1732eb48b5252bac8c3f9fc55b"",""https://down-vn.img.susercontent.com/file/1768f88f3429ffed0d15d63c5344f32c_tn"",""https://down-vn.img.susercontent.com/file/1e50b13e65299f6f772a3a0002af60fd_tn"",""https://down-vn.img.susercontent.com/file/9015a50f0cff014136fc429df8bface7_tn"",""https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/d9e992985b18d96aab90969636ebfd0e.png"",""https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/83e10a1f95cb083579c089448ef8dd3b.png""]","[""https://cvf.shopee.vn/file/0ac489a72a104c37bea0e1f13c58135e""]",Vietmart 668,https://shopee.vn/phuongthuy.19,"[""Shopee"",""Mobile & Gadgets"",""Screen Protectors"",""Others""]","[{""name"":""Danh Mục"",""value"":""Shopee Mobile & Gadgets Screen Protectors Others""},{""name"":""Thương hiệu""},{""name"":""Thương hiệu điện thoại tương thích"",""value"":""Others""},{""name"":""Kho hàng"",""value"":""855""},{""name"":""Gửi từ"",""value"":""TP. Hồ Chí Minh""}]","* THÔNG TIN SẢN PHẨM:
- Cường lực Kingkong siêu cứng, full màn trong suốt đã có cho iPhone 14 Series
- Chất liệu: thủy tinh ACC cao cấp, được cắt bằng công nghệ CNC rất chính xác, chống tia cực tím, bảo vệ mắt, chống chói loá.
- Thiết kế kính cong 3D tràn màn hình, ôm sát cạnh máy, kết hợp với độ cứng 9H gấp 5 lần kính thường, tăng cường khả năng chống trầy xước cho màn hình luôn như mới
- Kính có độ trong suốt cao, cho hình ảnh cực kỳ sắc nét. Cảm giác vuốt rất trơn tru như màn hình gốc không bị rít tay.
* HƯỚNG DẪN SỬ DỤNG:
- Bước 1: Để điện thoại lên mặt bàn (ngồi chỗ sạch k có bụi), tháo bỏ miếng dán cũ (nếu có), sau đó dùng miếng lau ướt để lau sạch bụi bẩn trên màn hình, rồi dùng miếng lau khô để lau lại. Nên bỏ ốp để vệ sinh cho máy được dễ dàng.
- Bước 2: Kiểm tra xem trên màn hình còn vết bụi hay sợi lông bám trên bề mặt không. Nếu còn thì dùng miếng hít bụi lấy hết bụi bẩn ra khỏi màn hình
- Bước 3: Bóc miếng kính cường lực ra, ướm kính (chưa đặt hẳn kính xuống) CẦM Ở MÉP KÍNH căn chỉnh camera, loa và góc trên xuống nút home cho vừa với màn hình điện thoại. Sau đó bạn ĐẶT nhẹ cho miếng cường lực dính lấy màn hình. Nếu miếng kính có bụi nhỏ trên màn hình thì bạn lậy nhẹ miếng kính lên rồi lấy 1 miếng hít bụi dính phần bụi đó đi, căn chỉnh lại rồi miết chặt kính.",4.86,0.0,0,,,0,"[{""name"":""iPhone"",""variations"":[""X/XS/11Pro (5,8\"")"",""XR-11 (6,1\"")"",""XSM-11ProMax (6,5\"")"",""12-12Pro (6,1\"")"",""12Pro Max (6,7\"")"",""13-13Pro-iP14 (6,1\"")"",""13PRM -14Plus (6,7\"")"",""14Pro (6,1\"")"",""14Pro Max (6,7\"")""]},{""name"":""Loại"",""variations"":[""Không Hộp""]}]",,,,,,,,,,,,
https://shopee.co.id/MY-BABY-Baby-Powder-500gr-i.13667623.1720245131,1720245131,MY BABY Baby Powder 500gr,3000,4.93,1509.0,20900.0,18900,IDR,15.0,214.0,"[""https://down-id.img.susercontent.com/file/1b4783964da54234bcfe6df3825bb919"",""https://down-id.img.susercontent.com/file/1b4783964da54234bcfe6df3825bb919_tn"",""https://down-id.img.susercontent.com/file/9b9918b133e7ac718a7d5f4c109f4ac5_tn"",""https://down-id.img.susercontent.com/file/683e0f75f141bc60769782f731b08799_tn"",""https://down-id.img.susercontent.com/file/d6e88d8861b64956db6087b11a8fcfc4_tn"",""https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/5222d4ab0d91a1eca7959754168d7593.png"",""https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/83e10a1f95cb083579c089448ef8dd3b.png""]",[],Arjuna's Shop (Kebraon),https://shopee.co.id/nurulhidayah89,"[""Shopee"",""Mom & Baby"",""Baby Health & Care"",""Powders""]","[{""name"":""Merek""},{""name"":""Tanggal Kedaluwarsa"",""value"":""15-01-2024""},{""name"":""Stok"",""value"":""15""},{""name"":""Dikirim Dari"",""value"":""KOTA SURABAYA""}]","MY BABY Baby Powder dengan formula yang lembut dan mudah merata, membantu menjaga kelembaban dan melindungi kulit bayi yang teramat halus, serta mengharumkan dengan wangi bunga.
Memberikan perawatan dengan penuh kelembutan, sehingga kulit bayi tetap halus dan wangi sepanjang hari.

✓ Teruji secara klinis
✓ Formula yang lembut
✓ Merk kepercayaan ibu
✓ Aroma bunga yang harum
✓ Membantu mencegah iritasi ringan pada kulit bayi

Netto : 500gr

JIKA WARNA YANG DIPILIH HABIS MAKA DIKIRIM RANDOM! 

MEMBELI = SETUJU

INFO PENGIRIMAN :

Pesanan dengan jasa kirim INSTAN (Grab/Gojek) akan langsung diproses dan dikirimkan di hari yang sama asalkan masih dalam jam kerja dan cuaca mendukung. 

Pesanan dengan jasa kirim REGULER & HEMAT (JNT Express / JNT Economy) akan dikirimkan di hari yang sama selama orderan masuk di bawah jam 15.00 WIB (pick up serentak setiap hari jam 16.00-17.00 WIB). 

Kecuali saat hari PROMO SHOPEE, yaitu tanggal 25-27 Promo Gajian Sale dan tanggal kembar (1.1/2.2/3.3 dst) orderan jasa kirim REGULER dan HEMAT akan diproses secara urut sesuai waktu orderan masuk dan kemungkinan akan lebih lambat dari hari normal karena saat promo orderan yang masuk sangat banyak. 

Silakan komplain jika kami mengirimkan pesanan melewati batas tanggal yang tercantum di pesanan kakak. 

Order di toko kami = wajib mengikuti prosedur toko kami!",4.93,,100,hitungan jam,7 tahun lalu,59900,"[{""name"":""Ukuran"",""variations"":[""Bedak My Baby Pink"",""Bedak My Baby Biru"",""Bedak My Baby Kuning""]}]",,,,,,,,,,,,
https://shopee.tw/%E2%9C%A8%E8%80%B3%E6%A9%9F%E5%A5%B6%E4%BC%81%E9%B5%9D%E5%8F%AF%E5%AD%B8%E7%94%9F%E9%81%A9%E7%94%A8%E8%8F%AF%E7%82%BAOPPOvivo%E8%98%8B%E6%9E%9C%E5%AE%89%E5%8D%9325.8.14-i.1571865475.43362704473?model_id=276065728029,43362704473,✨耳機奶企鵝可學生適用華為OPPOvivo蘋果安卓25.8.14,0,0.0,0.0,230.0,230,TWD,,0.0,"[""https://down-tw.img.susercontent.com/file/sg-11134201-7rdwg-mde30dbq2iww37_tn"",""https://down-tw.img.susercontent.com/file/sg-11134201-7rdx7-mde30e4uvxmoe2_tn"",""https://down-tw.img.susercontent.com/file/sg-11134201-7rdyb-mde30f7zaolc66_tn"",""https://down-tw.img.susercontent.com/file/sg-11134201-7rdwk-mde30g9zttmo01_tn"",""https://down-tw.img.susercontent.com/file/sg-11134201-7rdvr-mde30h98bg6v67_tn"",""https://down-tw.img.susercontent.com/file/sg-11134201-7rdy3-mde30i4181ds74_tn"",""https://down-tw.img.susercontent.com/file/sg-11134201-7rdyj-mde30ixpuyxgd2_tn"",""https://down-tw.img.susercontent.com/file/sg-11134201-7rdw0-mdb9qmz77iexb0_tn"",""https://down-tw.img.susercontent.com/file/sg-11134201-7rdxl-mde30jzqbb1z86_tn""]",,wuhsu5015,https://shopee.tw/wuhsu5015,"[""影音"",""耳機/耳麥/藍牙耳機""]","[{""name"":""連接類型"",""value"":""有線""},{""name"":""電競專用"",""value"":""否""},{""name"":""適用設備"",""value"":""手機""},{""name"":""耳機"",""value"":""真無線耳機""},{""name"":""出貨地"",""value"":""中國大陸""}]","💖如果您有任何問題，請隨時通過聊天聯繫我們。
💖如果您對您的購買感到滿意，請給予五星評級。謝謝。 
💖由於手動測量，請允許1-2cm的差異。
💖由於不同的相機校準，顏色可能與圖片略有不同",0.0,466.0,57,,Tue Jun 24 2025 14:13:39 GMT+0000 (Coordinated Universal Time),0,"[{""name"":""顏色"",""variations"":[""奶油藍底企鵝+吊飾【耳機+充電倉+"",""奶油粉底小狗+吊飾【耳機+充電倉+"",""奶油棕底小熊+吊飾【耳機+充電倉+"",""單獨充電線""]},{""name"":""型號"",""variations"":[""三代"",""四代"",""五代  音質比較好推薦""]}]",https://shopee.tw,,100535.0,False,,"[{""name"":""model"",""value"":""奶油粉底小狗+吊飾【耳機+充電倉+,三代""}]",0.0,https://shopee.tw/%E6%9C%89%E7%B7%9A%E8%80%B3%E6%A9%9F-cat.11041390.11041483.11041487,,,,
https://shopee.co.id/DASTER-PAYUNG-SERUT-KENCANA-UNGU.DASTER-SERUT-KENCANA-UNGU.DASTER-KENCANA-UNGU-ASLI.LABEL-HIJAU-LD-120-PJG-110-i.281998640.5356354391,5356354391,"DASTER PAYUNG SERUT KENCANA UNGU.DASTER SERUT KENCANA UNGU.DASTER KENCANA UNGU ASLI.LABEL HIJAU,LD 120/PJG 110",374,4.88,143.0,,"IDR 60,900.00",IDR,6.0,,"[""https://down-id.img.susercontent.com/file/sg-11134201-23010-myqnzoeciqmv10"",""https://down-id.img.susercontent.com/file/sg-11134201-23010-myqnzoeciqmv10_tn"",""https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/5222d4ab0d91a1eca7959754168d7593.png"",""https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/83e10a1f95cb083579c089448ef8dd3b.png""]",[],tokkofaizah,https://shopee.co.id/tokkofaizah,,"[{""name"":""Merek""},{""name"":""Panjang Lengan"",""value"":""Lengan Pendek""},{""name"":""Motif"",""value"":""Print, Lainnya, Bunga-bunga""},{""name"":""Musim"",""value"":""Musim Panas""},{""name"":""Ukuran Jumbo"",""value"":""Tidak""},{""name"":""Kecil"",""value"":""Tidak""},{""name"":""Negara Asal"",""value"":""Indonesia""},{""name"":""Bahan"",""value"":""Rayon""},{""name"":""Stok"",""value"":""6""},{""name"":""Dikirim Dari"",""value"":""KOTA JAKARTA BARAT""}]","
MEREK = KENCANA UNGU
👗 ORIGINAL = LEBEL HIJAU
👗 TIDAK BUSUI = TANPA KANTONG
👗 LENGAN =PENDEK
👗 MODEL = PAYUNG TANGAN SERUT TANPA KANCING
👗 KWALITAS = SESUAI HARGA
👗 VARIANT = HITAM DAN PUTIH

👉 TIDAK LUNTUR = KALAU AIR BERUBAH WARNA ITU BUANG OBAT AJA
👉 MOTIF DAN WARNA SESUAI FHOTO
👉 READY STOK SESUAI VARIANT,GAMBAR YANG BISA DI KLIK BERARTI READY TAPI KALAUPUN KOSONG KITA PASTI KONFIRMASI DULU LEWAT CHAT
👉 SEBELUM DIKIRIMKAN BAJUNYA PASTI KITA CEK DULU DAN KALAU PUN MASIH ADA YG RIJEK TERKIRIM BISA DI RETURN KEMBALI
👉 PESANAN DIKIRIM DI HARI YG SAMA KECUALI PESANAN MALAM HARI,DIKIRIM BESOK HARI 🙏
👉 KALAU ADA KOMPLEN TOLONG TULIS DI CHAT JANGAN DI PENILAIAN 🙏
👉INSYALLAH AMANAH, 🙏
🌹🌹SELAMAT BERBELANJA 😊🙏


        ~WAJIB MEMBACA SEBELUM MEMBELI~

= DASTER PAYUNG SERUT KENCANA UNGU LABEL HIJAU

= BAHAN ,RAYON ORIGINALLEMBUT DAN HALUS

= NYAMAN UNTUK DI PAKAI SEHARI HARI

= LINGKAR DADA 120 cm.PANJANG 110 cm

= KETERSEDIAN WARNA DAN MOTIF CEK DI KATALOG


#dasterkencanaungu
#dasteryukensi
#dasterku
#dasterbatik
#dastercantik
#dasterbusui
#dasterjumbo
#dasteribu
#dastermama
#dasterindonesia
#dasterpekalongan
#dastersolo
#dastermurah
#dastergrosir
#dasterecer
#dasterkekinian
#dasterterompet
#dasterpendek
#dasterkencanaunguasli
#dasterkencanaungutanganpendek
#dasterkencanaungutanganpanjang
#dasterkencanaungutangan3/4
#dasterkencanaungutanganbuntung
",4.81,76.0,73,hitungan jam,3 tahun lalu,619,,,,,,,,,,,,,
